time,open,high,low,close,Volume
1781560800,7626.5,7636.5,7577.75,7583.5,1167048
1781647200,7583.5,7612.5,7472.25,7511,1480970
1781733600,7515,7583,7504.25,7574.75,1152292
1781820000,7543.75,7599.25,7513,7540.75,1498627
1782165600,7543.25,7547.5,7415,7445.5,1567321
1782252000,7449,7496.5,7404,7477.25,1661782
1782338400,7477.25,7496.25,7390,7434,1794472
1782424800,7431,7459.25,7357.25,7397.75,1527451
1782684000,7398,7505,7398,7493,1335732
1782770400,7494.75,7567.75,7481.75,7541.75,935547
1782856800,7543.5,7579,7506,7533,994843
1782943200,7535.5,7594,7479.75,7522.75,1495181
1783029600,7523.5,7602.25,7523.5,7596.5,1055486
1783375200,7597.5,7601,7529.5,7551.75,1012519
1783461600,7546,7563,7468.25,7515.25,1230936
1783548000,7516.5,7595,7516.25,7586.25,835800
1783634400,7588,7628.75,7552.25,7626,818860
1783893600,7607.25,7615.5,7547,7553.75,991156
1783980000,7558.25,7613.75,7531.75,7590.5,958319
1784066400,7590.5,7626.25,7571.75,7615.75,994246
1784152800,7615.75,7632,7548.25,7569,1023959
1784239200,7571,7574.75,7473,7495,1249773
1784498400,7484.5,7552.25,7476.75,7483.5,1149562
1784584800,7483.75,7554.25,7473.25,7542.75,915982
1784671200,7545,7563,7503.25,7541,862876
1784757600,7535,7550,7411.75,7455.5,1339118
1784844000,7453,7496.5,7431.25,7444,1171657
1785103200,7489,7524.5,7416.25,7453.25,1247041
1785189600,7453.25,7485.75,7417,7467.75,1207125
1785276000,7465.25,7501,7323.25,7335.25,1647917
1785362400,7335.5,7498,7330.75,7474.5,1303832
1785448800,7478.5,7541,7427.5,7502.5,1282621
1785708000,7549.75,7638.5,7542.75,7631.25,900240
1785794400,7630.75,7786,7628.75,7774.5,1044792
1785880800,7772.75,7820.25,7745.75,7758.5,1034707
1785967200,7758,7771,7724.25,7731.75,1044677
1786053600,7734.75,7786.75,7725.25,7777.25,973703
1786312800,7777,7797,7763.5,7777,787781
1786399200,7778.5,7796,7739.25,7753.25,884488
1786485600,7755.75,7794,7748.5,7766.5,797137
1786572000,7769.5,7838.5,7764.25,7825.25,860707
1786658400,7823.75,7832,7796.5,7802,693500
