time,open,high,low,close,Volume
1786591800,7773.75,7774.75,7772.5,7774.5,792
1786592700,7774.5,7775.5,7774.25,7775,1004
1786593600,7775,7776.75,7773.5,7773.5,1449
1786594500,7773.5,7775.5,7772,7775,1400
1786595400,7774.75,7776.5,7774.5,7775,588
1786596300,7775,7777.5,7774.25,7775.75,1043
1786597200,7775.5,7779.75,7775.25,7779.75,1541
1786598100,7779.75,7780,7778.5,7779.75,1112
1786599000,7779.75,7780.5,7778.25,7778.5,1240
1786599900,7778.5,7778.75,7776.25,7776.25,756
1786600800,7776.5,7778.75,7775.75,7778.5,1260
1786601700,7778.25,7779.75,7777.75,7778.25,836
1786602600,7778.5,7779,7774.25,7774.75,1518
1786603500,7774.75,7778,7773.75,7778,1355
1786604400,7778,7779,7774,7774.75,1915
1786605300,7775,7777.75,7774,7777.5,1151
1786606200,7777.25,7779.5,7776.75,7779.25,1112
1786607100,7779.5,7780.25,7777.5,7777.75,1141
1786608000,7778,7780.25,7775,7779.5,2732
1786608900,7779.75,7782.25,7777,7781.5,2028
1786609800,7781.5,7782.25,7780,7781.75,1173
1786610700,7781.75,7783,7780.75,7781.25,1199
1786611600,7781.5,7782.25,7779.5,7779.5,1271
1786612500,7779.25,7782,7777.75,7780.5,1346
1786613400,7780.25,7783.75,7780.25,7783.25,1329
1786614300,7783.25,7784.75,7782.5,7784.25,1017
1786615200,7784.25,7784.5,7783,7783.5,938
1786616100,7783.5,7784.75,7782.75,7783.5,1120
1786617000,7783.75,7784.75,7783.5,7784.25,668
1786617900,7784.75,7786,7784,7784.75,1279
1786618800,7785,7786,7784,7784.75,1000
1786619700,7784.75,7785,7782.5,7783.75,1236
1786620600,7784,7788.5,7783.5,7788.5,2212
1786621500,7788.5,7789,7783.75,7783.75,1732
1786622400,7784,7784.5,7781,7782.25,3931
1786623300,7782.25,7783.5,7778.5,7783.25,4104
1786624200,7783.75,7790.25,7778,7784.25,10532
1786625100,7784,7788.5,7783.5,7788.25,4082
1786626000,7788.5,7791.75,7788,7790.75,7965
1786626900,7791,7793.5,7790,7793.25,7812
1786627800,7793.25,7809.25,7785.25,7801.5,64199
1786628700,7801.5,7821.5,7800.5,7820.75,53375
1786629600,7820.75,7830.25,7819.75,7829.5,43643
1786630500,7829.75,7837,7824.5,7836.25,37612
1786631400,7836.25,7838.5,7830.25,7830.25,29234
1786632300,7830.25,7830.5,7817.75,7822.25,46783
1786633200,7822,7826.75,7813.75,7815.5,43962
1786634100,7815.5,7817,7803.25,7805.75,44461
1786635000,7806,7808,7800,7803.75,39954
1786635900,7803.5,7805.5,7797.75,7799,28359
1786636800,7799,7807,7798.5,7801.25,23997
1786637700,7801,7809.5,7799.75,7809.25,19331
1786638600,7809.25,7811.5,7806,7808.5,20291
1786639500,7808.5,7812.25,7808.25,7811.25,12870
1786640400,7811.25,7818.25,7811.25,7816.25,17362
1786641300,7816.25,7819.25,7815,7815.25,13327
1786642200,7815.25,7816.75,7810.25,7810.25,17231
1786643100,7810.25,7813.75,7810.25,7811.75,11655
1786644000,7812,7816,7811,7815.25,12983
1786644900,7815.25,7816.25,7811,7814.25,12696
1786645800,7814.5,7821.75,7814.5,7820.5,16380
1786646700,7820.5,7823.75,7820.25,7822,13536
1786647600,7822,7828.75,7821.75,7824,23731
1786648500,7824,7828.25,7822.25,7825.25,15882
1786649400,7825,7827.25,7821.5,7821.75,17031
1786650300,7821.75,7824.75,7818,7823.25,38133
1786651200,7823.25,7825.5,7818.5,7822.5,13947
1786652100,7822.25,7823,7819.75,7820.25,3535
1786653000,7820.25,7823.75,7820,7823.75,2891
1786653900,7823.5,7825.5,7823.5,7825.25,3120
1786658400,7823.75,7827.5,7823.5,7824.25,2373
1786659300,7824,7826,7822.75,7824.25,1887
1786660200,7824.25,7825,7824,7824.75,591
